max_cut_value,time_in_nanoseconds,solver,node_count,edge_count,graph_name
48,10544000,GoemansWilliamsonMaxCutSolver,16,79,data/set6/graph_2025-06-02-19-00-1516_36.csv
50,10808100,GoemansWilliamsonMaxCutSolver,16,79,data/set6/graph_2025-06-02-19-00-1516_36.csv
48,12056800,GoemansWilliamsonMaxCutSolver,16,79,data/set6/graph_2025-06-02-19-00-1516_36.csv
47,13336700,GoemansWilliamsonMaxCutSolver,16,79,data/set6/graph_2025-06-02-19-00-1516_36.csv
49,16251500,GoemansWilliamsonMaxCutSolver,16,79,data/set6/graph_2025-06-02-19-00-1516_36.csv
50,23805000,GoemansWilliamsonMaxCutSolver,16,79,data/set6/graph_2025-06-02-19-00-1516_36.csv
52,18395200,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_37.csv
55,14232900,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_37.csv
51,12771100,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_37.csv
53,14211400,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_37.csv
53,13635400,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_37.csv
52,10348400,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_37.csv
51,14482600,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_37.csv
54,13266200,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_37.csv
52,13179800,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_37.csv
52,11363300,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_37.csv
45,13806000,GoemansWilliamsonMaxCutSolver,16,74,data/set6/graph_2025-06-02-19-00-1516_38.csv
43,12637900,GoemansWilliamsonMaxCutSolver,16,74,data/set6/graph_2025-06-02-19-00-1516_38.csv
48,11065000,GoemansWilliamsonMaxCutSolver,16,74,data/set6/graph_2025-06-02-19-00-1516_38.csv
45,10757900,GoemansWilliamsonMaxCutSolver,16,74,data/set6/graph_2025-06-02-19-00-1516_38.csv
44,12242800,GoemansWilliamsonMaxCutSolver,16,74,data/set6/graph_2025-06-02-19-00-1516_38.csv
45,12599400,GoemansWilliamsonMaxCutSolver,16,74,data/set6/graph_2025-06-02-19-00-1516_38.csv
45,12754500,GoemansWilliamsonMaxCutSolver,16,74,data/set6/graph_2025-06-02-19-00-1516_38.csv
44,13235400,GoemansWilliamsonMaxCutSolver,16,74,data/set6/graph_2025-06-02-19-00-1516_38.csv
45,10693300,GoemansWilliamsonMaxCutSolver,16,74,data/set6/graph_2025-06-02-19-00-1516_38.csv
44,12755300,GoemansWilliamsonMaxCutSolver,16,74,data/set6/graph_2025-06-02-19-00-1516_38.csv
28,15157600,GoemansWilliamsonMaxCutSolver,16,40,data/set6/graph_2025-06-02-19-00-1516_40.csv
26,8841200,GoemansWilliamsonMaxCutSolver,16,40,data/set6/graph_2025-06-02-19-00-1516_40.csv
27,13037000,GoemansWilliamsonMaxCutSolver,16,40,data/set6/graph_2025-06-02-19-00-1516_40.csv
29,13553600,GoemansWilliamsonMaxCutSolver,16,40,data/set6/graph_2025-06-02-19-00-1516_40.csv
27,13247300,GoemansWilliamsonMaxCutSolver,16,40,data/set6/graph_2025-06-02-19-00-1516_40.csv
26,10234400,GoemansWilliamsonMaxCutSolver,16,40,data/set6/graph_2025-06-02-19-00-1516_40.csv
29,13160700,GoemansWilliamsonMaxCutSolver,16,40,data/set6/graph_2025-06-02-19-00-1516_40.csv
29,11570600,GoemansWilliamsonMaxCutSolver,16,40,data/set6/graph_2025-06-02-19-00-1516_40.csv
26,11808600,GoemansWilliamsonMaxCutSolver,16,40,data/set6/graph_2025-06-02-19-00-1516_40.csv
29,11771900,GoemansWilliamsonMaxCutSolver,16,40,data/set6/graph_2025-06-02-19-00-1516_40.csv
56,15431600,GoemansWilliamsonMaxCutSolver,16,95,data/set6/graph_2025-06-02-19-00-1516_55.csv
55,12228900,GoemansWilliamsonMaxCutSolver,16,95,data/set6/graph_2025-06-02-19-00-1516_55.csv
56,15060500,GoemansWilliamsonMaxCutSolver,16,95,data/set6/graph_2025-06-02-19-00-1516_55.csv
55,14156500,GoemansWilliamsonMaxCutSolver,16,95,data/set6/graph_2025-06-02-19-00-1516_55.csv
59,11646600,GoemansWilliamsonMaxCutSolver,16,95,data/set6/graph_2025-06-02-19-00-1516_55.csv
58,14685100,GoemansWilliamsonMaxCutSolver,16,95,data/set6/graph_2025-06-02-19-00-1516_55.csv
56,14123100,GoemansWilliamsonMaxCutSolver,16,95,data/set6/graph_2025-06-02-19-00-1516_55.csv
55,13473200,GoemansWilliamsonMaxCutSolver,16,95,data/set6/graph_2025-06-02-19-00-1516_55.csv
54,13313700,GoemansWilliamsonMaxCutSolver,16,95,data/set6/graph_2025-06-02-19-00-1516_55.csv
58,10108700,GoemansWilliamsonMaxCutSolver,16,95,data/set6/graph_2025-06-02-19-00-1516_55.csv
34,14609300,GoemansWilliamsonMaxCutSolver,16,56,data/set6/graph_2025-06-02-19-00-1516_56.csv
35,12727500,GoemansWilliamsonMaxCutSolver,16,56,data/set6/graph_2025-06-02-19-00-1516_56.csv
36,11730000,GoemansWilliamsonMaxCutSolver,16,56,data/set6/graph_2025-06-02-19-00-1516_56.csv
33,10402500,GoemansWilliamsonMaxCutSolver,16,56,data/set6/graph_2025-06-02-19-00-1516_56.csv
34,11810100,GoemansWilliamsonMaxCutSolver,16,56,data/set6/graph_2025-06-02-19-00-1516_56.csv
35,13836800,GoemansWilliamsonMaxCutSolver,16,56,data/set6/graph_2025-06-02-19-00-1516_56.csv
34,9384600,GoemansWilliamsonMaxCutSolver,16,56,data/set6/graph_2025-06-02-19-00-1516_56.csv
33,11230500,GoemansWilliamsonMaxCutSolver,16,56,data/set6/graph_2025-06-02-19-00-1516_56.csv
36,10998900,GoemansWilliamsonMaxCutSolver,16,56,data/set6/graph_2025-06-02-19-00-1516_56.csv
35,10588700,GoemansWilliamsonMaxCutSolver,16,56,data/set6/graph_2025-06-02-19-00-1516_56.csv
51,8791900,GoemansWilliamsonMaxCutSolver,16,87,data/set6/graph_2025-06-02-19-00-1516_57.csv
50,12704500,GoemansWilliamsonMaxCutSolver,16,87,data/set6/graph_2025-06-02-19-00-1516_57.csv
52,12417900,GoemansWilliamsonMaxCutSolver,16,87,data/set6/graph_2025-06-02-19-00-1516_57.csv
52,8123000,GoemansWilliamsonMaxCutSolver,16,87,data/set6/graph_2025-06-02-19-00-1516_57.csv
50,12862300,GoemansWilliamsonMaxCutSolver,16,87,data/set6/graph_2025-06-02-19-00-1516_57.csv
51,10125400,GoemansWilliamsonMaxCutSolver,16,87,data/set6/graph_2025-06-02-19-00-1516_57.csv
51,8963700,GoemansWilliamsonMaxCutSolver,16,87,data/set6/graph_2025-06-02-19-00-1516_57.csv
51,10524300,GoemansWilliamsonMaxCutSolver,16,87,data/set6/graph_2025-06-02-19-00-1516_57.csv
53,9213900,GoemansWilliamsonMaxCutSolver,16,87,data/set6/graph_2025-06-02-19-00-1516_57.csv
51,9782400,GoemansWilliamsonMaxCutSolver,16,87,data/set6/graph_2025-06-02-19-00-1516_57.csv
37,9735000,GoemansWilliamsonMaxCutSolver,16,58,data/set6/graph_2025-06-02-19-00-1516_58.csv
36,10841700,GoemansWilliamsonMaxCutSolver,16,58,data/set6/graph_2025-06-02-19-00-1516_58.csv
37,15370200,GoemansWilliamsonMaxCutSolver,16,58,data/set6/graph_2025-06-02-19-00-1516_58.csv
36,10663100,GoemansWilliamsonMaxCutSolver,16,58,data/set6/graph_2025-06-02-19-00-1516_58.csv
35,11039100,GoemansWilliamsonMaxCutSolver,16,58,data/set6/graph_2025-06-02-19-00-1516_58.csv
37,12866500,GoemansWilliamsonMaxCutSolver,16,58,data/set6/graph_2025-06-02-19-00-1516_58.csv
36,12298300,GoemansWilliamsonMaxCutSolver,16,58,data/set6/graph_2025-06-02-19-00-1516_58.csv
36,12439800,GoemansWilliamsonMaxCutSolver,16,58,data/set6/graph_2025-06-02-19-00-1516_58.csv
35,13784300,GoemansWilliamsonMaxCutSolver,16,58,data/set6/graph_2025-06-02-19-00-1516_58.csv
36,11892200,GoemansWilliamsonMaxCutSolver,16,58,data/set6/graph_2025-06-02-19-00-1516_58.csv
50,13926900,GoemansWilliamsonMaxCutSolver,16,85,data/set6/graph_2025-06-02-19-00-1516_59.csv
51,14315100,GoemansWilliamsonMaxCutSolver,16,85,data/set6/graph_2025-06-02-19-00-1516_59.csv
49,14189400,GoemansWilliamsonMaxCutSolver,16,85,data/set6/graph_2025-06-02-19-00-1516_59.csv
51,12085900,GoemansWilliamsonMaxCutSolver,16,85,data/set6/graph_2025-06-02-19-00-1516_59.csv
53,12545400,GoemansWilliamsonMaxCutSolver,16,85,data/set6/graph_2025-06-02-19-00-1516_59.csv
50,9964500,GoemansWilliamsonMaxCutSolver,16,85,data/set6/graph_2025-06-02-19-00-1516_59.csv
49,12774700,GoemansWilliamsonMaxCutSolver,16,85,data/set6/graph_2025-06-02-19-00-1516_59.csv
51,13340400,GoemansWilliamsonMaxCutSolver,16,85,data/set6/graph_2025-06-02-19-00-1516_59.csv
50,11245800,GoemansWilliamsonMaxCutSolver,16,85,data/set6/graph_2025-06-02-19-00-1516_59.csv
50,12970700,GoemansWilliamsonMaxCutSolver,16,85,data/set6/graph_2025-06-02-19-00-1516_59.csv
38,11987400,GoemansWilliamsonMaxCutSolver,16,60,data/set6/graph_2025-06-02-19-00-1516_60.csv
39,10706500,GoemansWilliamsonMaxCutSolver,16,60,data/set6/graph_2025-06-02-19-00-1516_60.csv
38,11228000,GoemansWilliamsonMaxCutSolver,16,60,data/set6/graph_2025-06-02-19-00-1516_60.csv
38,11560800,GoemansWilliamsonMaxCutSolver,16,60,data/set6/graph_2025-06-02-19-00-1516_60.csv
37,11441300,GoemansWilliamsonMaxCutSolver,16,60,data/set6/graph_2025-06-02-19-00-1516_60.csv
38,12148200,GoemansWilliamsonMaxCutSolver,16,60,data/set6/graph_2025-06-02-19-00-1516_60.csv
37,13923000,GoemansWilliamsonMaxCutSolver,16,60,data/set6/graph_2025-06-02-19-00-1516_60.csv
40,15585700,GoemansWilliamsonMaxCutSolver,16,60,data/set6/graph_2025-06-02-19-00-1516_60.csv
37,11530800,GoemansWilliamsonMaxCutSolver,16,60,data/set6/graph_2025-06-02-19-00-1516_60.csv
39,10133700,GoemansWilliamsonMaxCutSolver,16,60,data/set6/graph_2025-06-02-19-00-1516_60.csv
39,12703700,GoemansWilliamsonMaxCutSolver,16,61,data/set6/graph_2025-06-02-19-00-1516_61.csv
39,14013400,GoemansWilliamsonMaxCutSolver,16,61,data/set6/graph_2025-06-02-19-00-1516_61.csv
37,12639700,GoemansWilliamsonMaxCutSolver,16,61,data/set6/graph_2025-06-02-19-00-1516_61.csv
38,12272100,GoemansWilliamsonMaxCutSolver,16,61,data/set6/graph_2025-06-02-19-00-1516_61.csv
38,11609300,GoemansWilliamsonMaxCutSolver,16,61,data/set6/graph_2025-06-02-19-00-1516_61.csv
38,12079000,GoemansWilliamsonMaxCutSolver,16,61,data/set6/graph_2025-06-02-19-00-1516_61.csv
39,10920300,GoemansWilliamsonMaxCutSolver,16,61,data/set6/graph_2025-06-02-19-00-1516_61.csv
38,11537500,GoemansWilliamsonMaxCutSolver,16,61,data/set6/graph_2025-06-02-19-00-1516_61.csv
38,10493500,GoemansWilliamsonMaxCutSolver,16,61,data/set6/graph_2025-06-02-19-00-1516_61.csv
37,11720200,GoemansWilliamsonMaxCutSolver,16,61,data/set6/graph_2025-06-02-19-00-1516_61.csv
40,14005100,GoemansWilliamsonMaxCutSolver,16,62,data/set6/graph_2025-06-02-19-00-1516_62.csv
38,9730000,GoemansWilliamsonMaxCutSolver,16,62,data/set6/graph_2025-06-02-19-00-1516_62.csv
39,13670500,GoemansWilliamsonMaxCutSolver,16,62,data/set6/graph_2025-06-02-19-00-1516_62.csv
39,12940900,GoemansWilliamsonMaxCutSolver,16,62,data/set6/graph_2025-06-02-19-00-1516_62.csv
37,12320900,GoemansWilliamsonMaxCutSolver,16,62,data/set6/graph_2025-06-02-19-00-1516_62.csv
36,14709900,GoemansWilliamsonMaxCutSolver,16,62,data/set6/graph_2025-06-02-19-00-1516_62.csv
39,12691700,GoemansWilliamsonMaxCutSolver,16,62,data/set6/graph_2025-06-02-19-00-1516_62.csv
39,13381100,GoemansWilliamsonMaxCutSolver,16,62,data/set6/graph_2025-06-02-19-00-1516_62.csv
43,12325100,GoemansWilliamsonMaxCutSolver,16,62,data/set6/graph_2025-06-02-19-00-1516_62.csv
38,11065200,GoemansWilliamsonMaxCutSolver,16,62,data/set6/graph_2025-06-02-19-00-1516_62.csv
57,11954800,GoemansWilliamsonMaxCutSolver,16,99,data/set6/graph_2025-06-02-19-00-1516_63.csv
55,10716800,GoemansWilliamsonMaxCutSolver,16,99,data/set6/graph_2025-06-02-19-00-1516_63.csv
57,11741700,GoemansWilliamsonMaxCutSolver,16,99,data/set6/graph_2025-06-02-19-00-1516_63.csv
57,10424100,GoemansWilliamsonMaxCutSolver,16,99,data/set6/graph_2025-06-02-19-00-1516_63.csv
59,9641900,GoemansWilliamsonMaxCutSolver,16,99,data/set6/graph_2025-06-02-19-00-1516_63.csv
56,9663600,GoemansWilliamsonMaxCutSolver,16,99,data/set6/graph_2025-06-02-19-00-1516_63.csv
57,13320500,GoemansWilliamsonMaxCutSolver,16,99,data/set6/graph_2025-06-02-19-00-1516_63.csv
56,12227400,GoemansWilliamsonMaxCutSolver,16,99,data/set6/graph_2025-06-02-19-00-1516_63.csv
57,10239600,GoemansWilliamsonMaxCutSolver,16,99,data/set6/graph_2025-06-02-19-00-1516_63.csv
59,12753100,GoemansWilliamsonMaxCutSolver,16,99,data/set6/graph_2025-06-02-19-00-1516_63.csv
54,13456200,GoemansWilliamsonMaxCutSolver,16,89,data/set6/graph_2025-06-02-19-00-1516_64.csv
52,15147000,GoemansWilliamsonMaxCutSolver,16,89,data/set6/graph_2025-06-02-19-00-1516_64.csv
52,13452500,GoemansWilliamsonMaxCutSolver,16,89,data/set6/graph_2025-06-02-19-00-1516_64.csv
50,11866100,GoemansWilliamsonMaxCutSolver,16,89,data/set6/graph_2025-06-02-19-00-1516_64.csv
53,12706700,GoemansWilliamsonMaxCutSolver,16,89,data/set6/graph_2025-06-02-19-00-1516_64.csv
53,11849600,GoemansWilliamsonMaxCutSolver,16,89,data/set6/graph_2025-06-02-19-00-1516_64.csv
53,14804600,GoemansWilliamsonMaxCutSolver,16,89,data/set6/graph_2025-06-02-19-00-1516_64.csv
52,13144300,GoemansWilliamsonMaxCutSolver,16,89,data/set6/graph_2025-06-02-19-00-1516_64.csv
52,14257100,GoemansWilliamsonMaxCutSolver,16,89,data/set6/graph_2025-06-02-19-00-1516_64.csv
53,11943000,GoemansWilliamsonMaxCutSolver,16,89,data/set6/graph_2025-06-02-19-00-1516_64.csv
39,14442800,GoemansWilliamsonMaxCutSolver,16,66,data/set6/graph_2025-06-02-19-00-1516_66.csv
42,11855200,GoemansWilliamsonMaxCutSolver,16,66,data/set6/graph_2025-06-02-19-00-1516_66.csv
40,10332400,GoemansWilliamsonMaxCutSolver,16,66,data/set6/graph_2025-06-02-19-00-1516_66.csv
40,11677400,GoemansWilliamsonMaxCutSolver,16,66,data/set6/graph_2025-06-02-19-00-1516_66.csv
42,15300600,GoemansWilliamsonMaxCutSolver,16,66,data/set6/graph_2025-06-02-19-00-1516_66.csv
41,12849700,GoemansWilliamsonMaxCutSolver,16,66,data/set6/graph_2025-06-02-19-00-1516_66.csv
39,12991700,GoemansWilliamsonMaxCutSolver,16,66,data/set6/graph_2025-06-02-19-00-1516_66.csv
41,13326600,GoemansWilliamsonMaxCutSolver,16,66,data/set6/graph_2025-06-02-19-00-1516_66.csv
42,12039700,GoemansWilliamsonMaxCutSolver,16,66,data/set6/graph_2025-06-02-19-00-1516_66.csv
44,10937400,GoemansWilliamsonMaxCutSolver,16,66,data/set6/graph_2025-06-02-19-00-1516_66.csv
56,16706900,GoemansWilliamsonMaxCutSolver,16,98,data/set6/graph_2025-06-02-19-00-1516_69.csv
56,15056900,GoemansWilliamsonMaxCutSolver,16,98,data/set6/graph_2025-06-02-19-00-1516_69.csv
58,13875900,GoemansWilliamsonMaxCutSolver,16,98,data/set6/graph_2025-06-02-19-00-1516_69.csv
56,14529200,GoemansWilliamsonMaxCutSolver,16,98,data/set6/graph_2025-06-02-19-00-1516_69.csv
56,14542700,GoemansWilliamsonMaxCutSolver,16,98,data/set6/graph_2025-06-02-19-00-1516_69.csv
55,14314700,GoemansWilliamsonMaxCutSolver,16,98,data/set6/graph_2025-06-02-19-00-1516_69.csv
55,11996400,GoemansWilliamsonMaxCutSolver,16,98,data/set6/graph_2025-06-02-19-00-1516_69.csv
57,17027500,GoemansWilliamsonMaxCutSolver,16,98,data/set6/graph_2025-06-02-19-00-1516_69.csv
56,16364300,GoemansWilliamsonMaxCutSolver,16,98,data/set6/graph_2025-06-02-19-00-1516_69.csv
56,15955900,GoemansWilliamsonMaxCutSolver,16,98,data/set6/graph_2025-06-02-19-00-1516_69.csv
47,13578100,GoemansWilliamsonMaxCutSolver,16,79,data/set6/graph_2025-06-02-19-00-1516_79.csv
47,13646300,GoemansWilliamsonMaxCutSolver,16,79,data/set6/graph_2025-06-02-19-00-1516_79.csv
45,11792300,GoemansWilliamsonMaxCutSolver,16,79,data/set6/graph_2025-06-02-19-00-1516_79.csv
47,12306700,GoemansWilliamsonMaxCutSolver,16,79,data/set6/graph_2025-06-02-19-00-1516_79.csv
49,12960500,GoemansWilliamsonMaxCutSolver,16,79,data/set6/graph_2025-06-02-19-00-1516_79.csv
46,15391600,GoemansWilliamsonMaxCutSolver,16,79,data/set6/graph_2025-06-02-19-00-1516_79.csv
46,12012700,GoemansWilliamsonMaxCutSolver,16,79,data/set6/graph_2025-06-02-19-00-1516_79.csv
47,13870400,GoemansWilliamsonMaxCutSolver,16,79,data/set6/graph_2025-06-02-19-00-1516_79.csv
48,11937800,GoemansWilliamsonMaxCutSolver,16,79,data/set6/graph_2025-06-02-19-00-1516_79.csv
46,15960500,GoemansWilliamsonMaxCutSolver,16,79,data/set6/graph_2025-06-02-19-00-1516_79.csv
49,12289600,GoemansWilliamsonMaxCutSolver,16,81,data/set6/graph_2025-06-02-19-00-1516_81.csv
48,13934100,GoemansWilliamsonMaxCutSolver,16,81,data/set6/graph_2025-06-02-19-00-1516_81.csv
49,14204800,GoemansWilliamsonMaxCutSolver,16,81,data/set6/graph_2025-06-02-19-00-1516_81.csv
47,11964000,GoemansWilliamsonMaxCutSolver,16,81,data/set6/graph_2025-06-02-19-00-1516_81.csv
46,12350300,GoemansWilliamsonMaxCutSolver,16,81,data/set6/graph_2025-06-02-19-00-1516_81.csv
49,13927700,GoemansWilliamsonMaxCutSolver,16,81,data/set6/graph_2025-06-02-19-00-1516_81.csv
48,13490400,GoemansWilliamsonMaxCutSolver,16,81,data/set6/graph_2025-06-02-19-00-1516_81.csv
47,12726600,GoemansWilliamsonMaxCutSolver,16,81,data/set6/graph_2025-06-02-19-00-1516_81.csv
48,13609400,GoemansWilliamsonMaxCutSolver,16,81,data/set6/graph_2025-06-02-19-00-1516_81.csv
50,16018500,GoemansWilliamsonMaxCutSolver,16,81,data/set6/graph_2025-06-02-19-00-1516_81.csv
61,12680700,GoemansWilliamsonMaxCutSolver,16,111,data/set6/graph_2025-06-02-19-00-1516_83.csv
61,27557500,GoemansWilliamsonMaxCutSolver,16,111,data/set6/graph_2025-06-02-19-00-1516_83.csv
63,16093200,GoemansWilliamsonMaxCutSolver,16,111,data/set6/graph_2025-06-02-19-00-1516_83.csv
61,10339600,GoemansWilliamsonMaxCutSolver,16,111,data/set6/graph_2025-06-02-19-00-1516_83.csv
62,13406700,GoemansWilliamsonMaxCutSolver,16,111,data/set6/graph_2025-06-02-19-00-1516_83.csv
62,10009600,GoemansWilliamsonMaxCutSolver,16,111,data/set6/graph_2025-06-02-19-00-1516_83.csv
62,18854000,GoemansWilliamsonMaxCutSolver,16,111,data/set6/graph_2025-06-02-19-00-1516_83.csv
64,14683700,GoemansWilliamsonMaxCutSolver,16,111,data/set6/graph_2025-06-02-19-00-1516_83.csv
61,16859100,GoemansWilliamsonMaxCutSolver,16,111,data/set6/graph_2025-06-02-19-00-1516_83.csv
63,15873400,GoemansWilliamsonMaxCutSolver,16,111,data/set6/graph_2025-06-02-19-00-1516_83.csv
61,12590100,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_84.csv
60,12898800,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_84.csv
61,11692400,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_84.csv
61,12792200,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_84.csv
61,12693600,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_84.csv
61,10292000,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_84.csv
60,11755500,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_84.csv
60,12482600,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_84.csv
60,10936700,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_84.csv
61,10906800,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_84.csv
60,11842700,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_85.csv
61,12992900,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_85.csv
61,11070400,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_85.csv
62,12718600,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_85.csv
63,11249800,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_85.csv
61,12596600,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_85.csv
61,10536500,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_85.csv
60,13005100,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_85.csv
61,10192000,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_85.csv
60,8337200,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_85.csv
51,11760800,GoemansWilliamsonMaxCutSolver,16,86,data/set6/graph_2025-06-02-19-00-1516_86.csv
51,10010100,GoemansWilliamsonMaxCutSolver,16,86,data/set6/graph_2025-06-02-19-00-1516_86.csv
48,10213700,GoemansWilliamsonMaxCutSolver,16,86,data/set6/graph_2025-06-02-19-00-1516_86.csv
52,11793700,GoemansWilliamsonMaxCutSolver,16,86,data/set6/graph_2025-06-02-19-00-1516_86.csv
50,9535100,GoemansWilliamsonMaxCutSolver,16,86,data/set6/graph_2025-06-02-19-00-1516_86.csv
51,12357300,GoemansWilliamsonMaxCutSolver,16,86,data/set6/graph_2025-06-02-19-00-1516_86.csv
49,12695100,GoemansWilliamsonMaxCutSolver,16,86,data/set6/graph_2025-06-02-19-00-1516_86.csv
52,13328500,GoemansWilliamsonMaxCutSolver,16,86,data/set6/graph_2025-06-02-19-00-1516_86.csv
52,13387800,GoemansWilliamsonMaxCutSolver,16,86,data/set6/graph_2025-06-02-19-00-1516_86.csv
49,13142400,GoemansWilliamsonMaxCutSolver,16,86,data/set6/graph_2025-06-02-19-00-1516_86.csv
61,12216700,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_87.csv
60,13933900,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_87.csv
61,12190200,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_87.csv
61,11261100,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_87.csv
61,12807500,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_87.csv
60,12132100,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_87.csv
61,13027000,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_87.csv
61,15673900,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_87.csv
61,11869000,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_87.csv
60,14588700,GoemansWilliamsonMaxCutSolver,16,108,data/set6/graph_2025-06-02-19-00-1516_87.csv
64,11198200,GoemansWilliamsonMaxCutSolver,16,118,data/set6/graph_2025-06-02-19-00-1516_88.csv
64,15746500,GoemansWilliamsonMaxCutSolver,16,118,data/set6/graph_2025-06-02-19-00-1516_88.csv
64,11787500,GoemansWilliamsonMaxCutSolver,16,118,data/set6/graph_2025-06-02-19-00-1516_88.csv
64,14080000,GoemansWilliamsonMaxCutSolver,16,118,data/set6/graph_2025-06-02-19-00-1516_88.csv
64,13895100,GoemansWilliamsonMaxCutSolver,16,118,data/set6/graph_2025-06-02-19-00-1516_88.csv
64,15032000,GoemansWilliamsonMaxCutSolver,16,118,data/set6/graph_2025-06-02-19-00-1516_88.csv
64,17195900,GoemansWilliamsonMaxCutSolver,16,118,data/set6/graph_2025-06-02-19-00-1516_88.csv
64,15815800,GoemansWilliamsonMaxCutSolver,16,118,data/set6/graph_2025-06-02-19-00-1516_88.csv
64,14241300,GoemansWilliamsonMaxCutSolver,16,118,data/set6/graph_2025-06-02-19-00-1516_88.csv
64,14474200,GoemansWilliamsonMaxCutSolver,16,118,data/set6/graph_2025-06-02-19-00-1516_88.csv
54,12712500,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_90.csv
51,10626400,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_90.csv
51,14308100,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_90.csv
50,13767100,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_90.csv
52,13555100,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_90.csv
51,12991400,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_90.csv
51,13117400,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_90.csv
52,12886400,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_90.csv
52,11036600,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_90.csv
52,12699700,GoemansWilliamsonMaxCutSolver,16,90,data/set6/graph_2025-06-02-19-00-1516_90.csv
53,13129900,GoemansWilliamsonMaxCutSolver,16,91,data/set6/graph_2025-06-02-19-00-1516_91.csv
53,13706700,GoemansWilliamsonMaxCutSolver,16,91,data/set6/graph_2025-06-02-19-00-1516_91.csv
53,12748600,GoemansWilliamsonMaxCutSolver,16,91,data/set6/graph_2025-06-02-19-00-1516_91.csv
