max_cut_value,time_in_nanoseconds,solver,node_count,edge_count,graph_name
22,170197200,BruteForceMaxCutSolver,11,31,data/set5/graph_2025-05-29-12-12-4411_21.csv
22,183490000,BruteForceMaxCutSolver,11,34,data/set5/graph_2025-05-29-12-12-4411_22.csv
23,188201500,BruteForceMaxCutSolver,11,35,data/set5/graph_2025-05-29-12-12-4411_23.csv
25,136971600,BruteForceMaxCutSolver,11,41,data/set5/graph_2025-05-29-12-12-4411_24.csv
23,125598900,BruteForceMaxCutSolver,11,37,data/set5/graph_2025-05-29-12-12-4411_25.csv
27,123453400,BruteForceMaxCutSolver,11,46,data/set5/graph_2025-05-29-12-12-4411_35.csv
23,125559700,BruteForceMaxCutSolver,11,36,data/set5/graph_2025-05-29-12-12-4411_36.csv
30,127047600,BruteForceMaxCutSolver,11,58,data/set5/graph_2025-05-29-12-12-4411_37.csv
29,159432800,BruteForceMaxCutSolver,11,51,data/set5/graph_2025-05-29-12-12-4411_38.csv
30,128903300,BruteForceMaxCutSolver,11,61,data/set5/graph_2025-05-29-12-12-4411_39.csv
29,125898500,BruteForceMaxCutSolver,11,49,data/set5/graph_2025-05-29-12-12-4411_40.csv
30,159766000,BruteForceMaxCutSolver,11,62,data/set5/graph_2025-05-29-12-12-4411_41.csv
30,129918400,BruteForceMaxCutSolver,11,64,data/set5/graph_2025-05-29-12-12-4411_42.csv
30,131775000,BruteForceMaxCutSolver,11,59,data/set5/graph_2025-05-29-12-12-4411_47.csv
30,150165900,BruteForceMaxCutSolver,11,62,data/set5/graph_2025-05-29-12-12-4411_50.csv
30,193055900,BruteForceMaxCutSolver,11,65,data/set5/graph_2025-05-29-12-12-4411_51.csv
30,259584900,BruteForceMaxCutSolver,11,61,data/set5/graph_2025-05-29-12-12-4411_52.csv
30,241822800,BruteForceMaxCutSolver,11,66,data/set5/graph_2025-05-29-12-12-4411_53.csv
30,197521300,BruteForceMaxCutSolver,11,63,data/set5/graph_2025-05-29-12-12-4411_54.csv
29,137569000,BruteForceMaxCutSolver,11,55,data/set5/graph_2025-05-29-12-12-4411_55.csv
30,129129300,BruteForceMaxCutSolver,11,56,data/set5/graph_2025-05-29-12-12-4411_56.csv
30,128052800,BruteForceMaxCutSolver,11,65,data/set5/graph_2025-05-29-12-12-4411_57.csv
57,6025083100,BruteForceMaxCutSolver,16,100,data/set5/graph_2025-05-29-12-12-4416_100.csv
25,5352134100,BruteForceMaxCutSolver,16,34,data/set5/graph_2025-05-29-12-12-4416_34.csv
27,5858051100,BruteForceMaxCutSolver,16,35,data/set5/graph_2025-05-29-12-12-4416_35.csv
54,6084608100,BruteForceMaxCutSolver,16,89,data/set5/graph_2025-05-29-12-12-4416_36.csv
52,5970043500,BruteForceMaxCutSolver,16,85,data/set5/graph_2025-05-29-12-12-4416_37.csv
55,6434294200,BruteForceMaxCutSolver,16,95,data/set5/graph_2025-05-29-12-12-4416_38.csv
40,6306996100,BruteForceMaxCutSolver,16,60,data/set5/graph_2025-05-29-12-12-4416_39.csv
39,6111153200,BruteForceMaxCutSolver,16,61,data/set5/graph_2025-05-29-12-12-4416_40.csv
39,6141849700,BruteForceMaxCutSolver,16,58,data/set5/graph_2025-05-29-12-12-4416_58.csv
60,6998458600,BruteForceMaxCutSolver,16,108,data/set5/graph_2025-05-29-12-12-4416_60.csv
42,6113272700,BruteForceMaxCutSolver,16,61,data/set5/graph_2025-05-29-12-12-4416_61.csv
42,6274067400,BruteForceMaxCutSolver,16,62,data/set5/graph_2025-05-29-12-12-4416_62.csv
62,7218411500,BruteForceMaxCutSolver,16,118,data/set5/graph_2025-05-29-12-12-4416_63.csv
40,6567458800,BruteForceMaxCutSolver,16,64,data/set5/graph_2025-05-29-12-12-4416_64.csv
42,6057992100,BruteForceMaxCutSolver,16,65,data/set5/graph_2025-05-29-12-12-4416_65.csv
56,6896964500,BruteForceMaxCutSolver,16,96,data/set5/graph_2025-05-29-12-12-4416_66.csv
62,7155665900,BruteForceMaxCutSolver,16,113,data/set5/graph_2025-05-29-12-12-4416_67.csv
56,6912659900,BruteForceMaxCutSolver,16,100,data/set5/graph_2025-05-29-12-12-4416_68.csv
43,6277867500,BruteForceMaxCutSolver,16,70,data/set5/graph_2025-05-29-12-12-4416_70.csv
61,6983553900,BruteForceMaxCutSolver,16,111,data/set5/graph_2025-05-29-12-12-4416_85.csv
52,6534242700,BruteForceMaxCutSolver,16,87,data/set5/graph_2025-05-29-12-12-4416_87.csv
55,6691028800,BruteForceMaxCutSolver,16,88,data/set5/graph_2025-05-29-12-12-4416_88.csv
64,7200633000,BruteForceMaxCutSolver,16,128,data/set5/graph_2025-05-29-12-12-4416_92.csv
64,7197139900,BruteForceMaxCutSolver,16,131,data/set5/graph_2025-05-29-12-12-4416_93.csv
64,7223714000,BruteForceMaxCutSolver,16,125,data/set5/graph_2025-05-29-12-12-4416_94.csv
63,7153879100,BruteForceMaxCutSolver,16,120,data/set5/graph_2025-05-29-12-12-4416_95.csv
64,7027003700,BruteForceMaxCutSolver,16,127,data/set5/graph_2025-05-29-12-12-4416_97.csv
57,5890200900,BruteForceMaxCutSolver,16,98,data/set5/graph_2025-05-29-12-12-4416_98.csv
59,6251294100,BruteForceMaxCutSolver,16,99,data/set5/graph_2025-05-29-12-12-4416_99.csv
82,337809007100,BruteForceMaxCutSolver,21,134,data/set5/graph_2025-05-29-12-12-4421_134.csv
81,260179873400,BruteForceMaxCutSolver,21,135,data/set5/graph_2025-05-29-12-12-4421_135.csv
101,375136900500,BruteForceMaxCutSolver,21,184,data/set5/graph_2025-05-29-12-12-4421_136.csv
85,532701225600,BruteForceMaxCutSolver,21,139,data/set5/graph_2025-05-29-12-12-4421_139.csv
110,319870606200,BruteForceMaxCutSolver,21,224,data/set5/graph_2025-05-29-12-12-4421_140.csv
100,306037698700,BruteForceMaxCutSolver,21,184,data/set5/graph_2025-05-29-12-12-4421_141.csv
110,298528477200,BruteForceMaxCutSolver,21,214,data/set5/graph_2025-05-29-12-12-4421_142.csv
109,258586949100,BruteForceMaxCutSolver,21,204,data/set5/graph_2025-05-29-12-12-4421_143.csv
105,260234788600,BruteForceMaxCutSolver,21,193,data/set5/graph_2025-05-29-12-12-4421_144.csv
82,157053210500,BruteForceMaxCutSolver,21,134,data/set5/graph_2025-05-29-12-12-4421_134.csv
81,161584970600,BruteForceMaxCutSolver,21,135,data/set5/graph_2025-05-29-12-12-4421_135.csv
101,173115037900,BruteForceMaxCutSolver,21,184,data/set5/graph_2025-05-29-12-12-4421_136.csv
85,162098629600,BruteForceMaxCutSolver,21,139,data/set5/graph_2025-05-29-12-12-4421_139.csv
110,181549843700,BruteForceMaxCutSolver,21,224,data/set5/graph_2025-05-29-12-12-4421_140.csv
100,171817198000,BruteForceMaxCutSolver,21,184,data/set5/graph_2025-05-29-12-12-4421_141.csv
110,178949210100,BruteForceMaxCutSolver,21,214,data/set5/graph_2025-05-29-12-12-4421_142.csv
109,176153329000,BruteForceMaxCutSolver,21,204,data/set5/graph_2025-05-29-12-12-4421_143.csv
105,173891489300,BruteForceMaxCutSolver,21,193,data/set5/graph_2025-05-29-12-12-4421_144.csv
108,175326632300,BruteForceMaxCutSolver,21,202,data/set5/graph_2025-05-29-12-12-4421_146.csv
37,72313879100,BruteForceMaxCutSolver,20,48,data/set5/graph_2025-05-29-12-12-4421_48.csv
52,151901394900,BruteForceMaxCutSolver,21,75,data/set5/graph_2025-05-29-12-12-4421_49.csv
50,206243337100,BruteForceMaxCutSolver,21,75,data/set5/graph_2025-05-29-12-12-4421_50.csv
66,221527543800,BruteForceMaxCutSolver,21,105,data/set5/graph_2025-05-29-12-12-4421_51.csv
81,231507402200,BruteForceMaxCutSolver,21,129,data/set5/graph_2025-05-29-12-12-4421_52.csv
69,221412816300,BruteForceMaxCutSolver,21,107,data/set5/graph_2025-05-29-12-12-4421_53.csv
81,230789187400,BruteForceMaxCutSolver,21,127,data/set5/graph_2025-05-29-12-12-4421_54.csv
41,198892851700,BruteForceMaxCutSolver,21,55,data/set5/graph_2025-05-29-12-12-4421_55.csv
54,210387284500,BruteForceMaxCutSolver,21,81,data/set5/graph_2025-05-29-12-12-4421_81.csv
59,211471763400,BruteForceMaxCutSolver,21,85,data/set5/graph_2025-05-29-12-12-4421_85.csv
78,5230828016600,BruteForceMaxCutSolver,21,130,data/set5/graph_2025-05-29-12-12-4421_86.csv
84,127865916500,BruteForceMaxCutSolver,21,135,data/set5/graph_2025-05-29-12-12-4421_89.csv
57,124186014100,BruteForceMaxCutSolver,21,90,data/set5/graph_2025-05-29-12-12-4421_90.csv
60,136555952100,BruteForceMaxCutSolver,21,91,data/set5/graph_2025-05-29-12-12-4421_91.csv
96,161552662300,BruteForceMaxCutSolver,21,170,data/set5/graph_2025-05-29-12-12-4421_92.csv
83,154138769300,BruteForceMaxCutSolver,21,140,data/set5/graph_2025-05-29-12-12-4421_93.csv
61,155131393100,BruteForceMaxCutSolver,21,94,data/set5/graph_2025-05-29-12-12-4421_94.csv
64,146943480200,BruteForceMaxCutSolver,21,96,data/set5/graph_2025-05-29-12-12-4421_96.csv
108,176223357000,BruteForceMaxCutSolver,21,204,data/set5/graph_2025-05-29-12-12-4421_98.csv
13,112030000,BruteForceMaxCutSolver,11,18,data/set5/graph_2025-05-29-12-12-4511_18.csv
16,112492200,BruteForceMaxCutSolver,11,20,data/set5/graph_2025-05-29-12-12-4511_20.csv
16,115304100,BruteForceMaxCutSolver,11,22,data/set5/graph_2025-05-29-12-12-4511_22.csv
26,127595800,BruteForceMaxCutSolver,11,43,data/set5/graph_2025-05-29-12-12-4511_23.csv
24,118084900,BruteForceMaxCutSolver,11,38,data/set5/graph_2025-05-29-12-12-4511_24.csv
18,113730800,BruteForceMaxCutSolver,11,25,data/set5/graph_2025-05-29-12-12-4511_25.csv
22.0,144397400,GuirobiMaxCutSolver,11,31,data/set5/graph_2025-05-29-12-12-4411_21.csv
22.0,28582800,GuirobiMaxCutSolver,11,34,data/set5/graph_2025-05-29-12-12-4411_22.csv
23.0,34457100,GuirobiMaxCutSolver,11,35,data/set5/graph_2025-05-29-12-12-4411_23.csv
25.0,33947800,GuirobiMaxCutSolver,11,41,data/set5/graph_2025-05-29-12-12-4411_24.csv
23.0,32408900,GuirobiMaxCutSolver,11,37,data/set5/graph_2025-05-29-12-12-4411_25.csv
27.0,33352900,GuirobiMaxCutSolver,11,46,data/set5/graph_2025-05-29-12-12-4411_35.csv
23.0,33821300,GuirobiMaxCutSolver,11,36,data/set5/graph_2025-05-29-12-12-4411_36.csv
30.0,45558900,GuirobiMaxCutSolver,11,58,data/set5/graph_2025-05-29-12-12-4411_37.csv
29.0,57511000,GuirobiMaxCutSolver,11,51,data/set5/graph_2025-05-29-12-12-4411_38.csv
30.0,105755800,GuirobiMaxCutSolver,11,61,data/set5/graph_2025-05-29-12-12-4411_39.csv
29.0,35075800,GuirobiMaxCutSolver,11,49,data/set5/graph_2025-05-29-12-12-4411_40.csv
30.0,75217800,GuirobiMaxCutSolver,11,62,data/set5/graph_2025-05-29-12-12-4411_41.csv
30.0,112390500,GuirobiMaxCutSolver,11,64,data/set5/graph_2025-05-29-12-12-4411_42.csv
30.0,70327800,GuirobiMaxCutSolver,11,59,data/set5/graph_2025-05-29-12-12-4411_47.csv
30.0,87666600,GuirobiMaxCutSolver,11,62,data/set5/graph_2025-05-29-12-12-4411_50.csv
30.0,102779200,GuirobiMaxCutSolver,11,65,data/set5/graph_2025-05-29-12-12-4411_51.csv
30.0,75785200,GuirobiMaxCutSolver,11,61,data/set5/graph_2025-05-29-12-12-4411_52.csv
30.0,98891000,GuirobiMaxCutSolver,11,66,data/set5/graph_2025-05-29-12-12-4411_53.csv
30.0,174384700,GuirobiMaxCutSolver,11,63,data/set5/graph_2025-05-29-12-12-4411_54.csv
29.0,63989500,GuirobiMaxCutSolver,11,55,data/set5/graph_2025-05-29-12-12-4411_55.csv
30.0,53326600,GuirobiMaxCutSolver,11,56,data/set5/graph_2025-05-29-12-12-4411_56.csv
30.0,84708300,GuirobiMaxCutSolver,11,65,data/set5/graph_2025-05-29-12-12-4411_57.csv
57.0,207254000,GuirobiMaxCutSolver,16,100,data/set5/graph_2025-05-29-12-12-4416_100.csv
25.0,28110800,GuirobiMaxCutSolver,16,34,data/set5/graph_2025-05-29-12-12-4416_34.csv
27.0,36889100,GuirobiMaxCutSolver,16,35,data/set5/graph_2025-05-29-12-12-4416_35.csv
54.0,111185400,GuirobiMaxCutSolver,16,89,data/set5/graph_2025-05-29-12-12-4416_36.csv
52.0,137457000,GuirobiMaxCutSolver,16,85,data/set5/graph_2025-05-29-12-12-4416_37.csv
55.0,145113600,GuirobiMaxCutSolver,16,95,data/set5/graph_2025-05-29-12-12-4416_38.csv
40.0,49900400,GuirobiMaxCutSolver,16,60,data/set5/graph_2025-05-29-12-12-4416_39.csv
39.0,66133100,GuirobiMaxCutSolver,16,61,data/set5/graph_2025-05-29-12-12-4416_40.csv
39.0,41127300,GuirobiMaxCutSolver,16,58,data/set5/graph_2025-05-29-12-12-4416_58.csv
60.0,270359500,GuirobiMaxCutSolver,16,108,data/set5/graph_2025-05-29-12-12-4416_60.csv
42.0,43545900,GuirobiMaxCutSolver,16,61,data/set5/graph_2025-05-29-12-12-4416_61.csv
42.0,70575500,GuirobiMaxCutSolver,16,62,data/set5/graph_2025-05-29-12-12-4416_62.csv
62.0,387441000,GuirobiMaxCutSolver,16,118,data/set5/graph_2025-05-29-12-12-4416_63.csv
40.0,66613400,GuirobiMaxCutSolver,16,64,data/set5/graph_2025-05-29-12-12-4416_64.csv
42.0,64521500,GuirobiMaxCutSolver,16,65,data/set5/graph_2025-05-29-12-12-4416_65.csv
56.0,149766100,GuirobiMaxCutSolver,16,96,data/set5/graph_2025-05-29-12-12-4416_66.csv
62.0,571184200,GuirobiMaxCutSolver,16,113,data/set5/graph_2025-05-29-12-12-4416_67.csv
56.0,182017200,GuirobiMaxCutSolver,16,100,data/set5/graph_2025-05-29-12-12-4416_68.csv
43.0,98631600,GuirobiMaxCutSolver,16,70,data/set5/graph_2025-05-29-12-12-4416_70.csv
61.0,267590500,GuirobiMaxCutSolver,16,111,data/set5/graph_2025-05-29-12-12-4416_85.csv
52.0,115648600,GuirobiMaxCutSolver,16,87,data/set5/graph_2025-05-29-12-12-4416_87.csv
55.0,85337400,GuirobiMaxCutSolver,16,88,data/set5/graph_2025-05-29-12-12-4416_88.csv
64.0,774479200,GuirobiMaxCutSolver,16,128,data/set5/graph_2025-05-29-12-12-4416_92.csv
64.0,221246700,GuirobiMaxCutSolver,16,131,data/set5/graph_2025-05-29-12-12-4416_93.csv
64.0,551043300,GuirobiMaxCutSolver,16,125,data/set5/graph_2025-05-29-12-12-4416_94.csv
63.0,210920900,GuirobiMaxCutSolver,16,120,data/set5/graph_2025-05-29-12-12-4416_95.csv
64.0,812276400,GuirobiMaxCutSolver,16,127,data/set5/graph_2025-05-29-12-12-4416_97.csv
57.0,155046400,GuirobiMaxCutSolver,16,98,data/set5/graph_2025-05-29-12-12-4416_98.csv
59.0,149304500,GuirobiMaxCutSolver,16,99,data/set5/graph_2025-05-29-12-12-4416_99.csv
82.0,259444000,GuirobiMaxCutSolver,21,134,data/set5/graph_2025-05-29-12-12-4421_134.csv
81.0,266424100,GuirobiMaxCutSolver,21,135,data/set5/graph_2025-05-29-12-12-4421_135.csv
101.0,914730000,GuirobiMaxCutSolver,21,184,data/set5/graph_2025-05-29-12-12-4421_136.csv
85.0,303838700,GuirobiMaxCutSolver,21,139,data/set5/graph_2025-05-29-12-12-4421_139.csv
110.0,1535460700,GuirobiMaxCutSolver,21,224,data/set5/graph_2025-05-29-12-12-4421_140.csv
100.0,1085094200,GuirobiMaxCutSolver,21,184,data/set5/graph_2025-05-29-12-12-4421_141.csv
110.0,1763940200,GuirobiMaxCutSolver,21,214,data/set5/graph_2025-05-29-12-12-4421_142.csv
109.0,1601315600,GuirobiMaxCutSolver,21,204,data/set5/graph_2025-05-29-12-12-4421_143.csv
105.0,1303048600,GuirobiMaxCutSolver,21,193,data/set5/graph_2025-05-29-12-12-4421_144.csv
108.0,1298536600,GuirobiMaxCutSolver,21,202,data/set5/graph_2025-05-29-12-12-4421_146.csv
37.0,37185000,GuirobiMaxCutSolver,20,48,data/set5/graph_2025-05-29-12-12-4421_48.csv
52.0,60757300,GuirobiMaxCutSolver,21,75,data/set5/graph_2025-05-29-12-12-4421_49.csv
50.0,150775200,GuirobiMaxCutSolver,21,75,data/set5/graph_2025-05-29-12-12-4421_50.csv
66.0,139791500,GuirobiMaxCutSolver,21,105,data/set5/graph_2025-05-29-12-12-4421_51.csv
81.0,190321800,GuirobiMaxCutSolver,21,129,data/set5/graph_2025-05-29-12-12-4421_52.csv
69.0,201249500,GuirobiMaxCutSolver,21,107,data/set5/graph_2025-05-29-12-12-4421_53.csv
81.0,207745000,GuirobiMaxCutSolver,21,127,data/set5/graph_2025-05-29-12-12-4421_54.csv
41.0,48499700,GuirobiMaxCutSolver,21,55,data/set5/graph_2025-05-29-12-12-4421_55.csv
54.0,62221600,GuirobiMaxCutSolver,21,81,data/set5/graph_2025-05-29-12-12-4421_81.csv
59.0,69379100,GuirobiMaxCutSolver,21,85,data/set5/graph_2025-05-29-12-12-4421_85.csv
78.0,226910900,GuirobiMaxCutSolver,21,130,data/set5/graph_2025-05-29-12-12-4421_86.csv
84.0,193003900,GuirobiMaxCutSolver,21,135,data/set5/graph_2025-05-29-12-12-4421_89.csv
57.0,174889100,GuirobiMaxCutSolver,21,90,data/set5/graph_2025-05-29-12-12-4421_90.csv
60.0,80022400,GuirobiMaxCutSolver,21,91,data/set5/graph_2025-05-29-12-12-4421_91.csv
96.0,706291800,GuirobiMaxCutSolver,21,170,data/set5/graph_2025-05-29-12-12-4421_92.csv
83.0,428198700,GuirobiMaxCutSolver,21,140,data/set5/graph_2025-05-29-12-12-4421_93.csv
61.0,94355700,GuirobiMaxCutSolver,21,94,data/set5/graph_2025-05-29-12-12-4421_94.csv
64.0,92106400,GuirobiMaxCutSolver,21,96,data/set5/graph_2025-05-29-12-12-4421_96.csv
108.0,1327519100,GuirobiMaxCutSolver,21,204,data/set5/graph_2025-05-29-12-12-4421_98.csv
13.0,17241400,GuirobiMaxCutSolver,11,18,data/set5/graph_2025-05-29-12-12-4511_18.csv
16.0,19525800,GuirobiMaxCutSolver,11,20,data/set5/graph_2025-05-29-12-12-4511_20.csv
16.0,18127200,GuirobiMaxCutSolver,11,22,data/set5/graph_2025-05-29-12-12-4511_22.csv
26.0,74734200,GuirobiMaxCutSolver,11,43,data/set5/graph_2025-05-29-12-12-4511_23.csv
24.0,33665400,GuirobiMaxCutSolver,11,38,data/set5/graph_2025-05-29-12-12-4511_24.csv
18.0,23710600,GuirobiMaxCutSolver,11,25,data/set5/graph_2025-05-29-12-12-4511_25.csv
20,31640100,GoemansWilliamsonMaxCutSolver,11,31,data/set5/graph_2025-05-29-12-12-4411_21.csv
20,19980700,GoemansWilliamsonMaxCutSolver,11,31,data/set5/graph_2025-05-29-12-12-4411_21.csv
19,20078100,GoemansWilliamsonMaxCutSolver,11,31,data/set5/graph_2025-05-29-12-12-4411_21.csv
21,20130200,GoemansWilliamsonMaxCutSolver,11,31,data/set5/graph_2025-05-29-12-12-4411_21.csv
20,20788600,GoemansWilliamsonMaxCutSolver,11,31,data/set5/graph_2025-05-29-12-12-4411_21.csv
21,19230000,GoemansWilliamsonMaxCutSolver,11,31,data/set5/graph_2025-05-29-12-12-4411_21.csv
20,20778600,GoemansWilliamsonMaxCutSolver,11,31,data/set5/graph_2025-05-29-12-12-4411_21.csv
20,18714000,GoemansWilliamsonMaxCutSolver,11,31,data/set5/graph_2025-05-29-12-12-4411_21.csv
20,16036700,GoemansWilliamsonMaxCutSolver,11,31,data/set5/graph_2025-05-29-12-12-4411_21.csv
19,15696800,GoemansWilliamsonMaxCutSolver,11,31,data/set5/graph_2025-05-29-12-12-4411_21.csv
21,16803300,GoemansWilliamsonMaxCutSolver,11,34,data/set5/graph_2025-05-29-12-12-4411_22.csv
22,21409900,GoemansWilliamsonMaxCutSolver,11,34,data/set5/graph_2025-05-29-12-12-4411_22.csv
20,19367300,GoemansWilliamsonMaxCutSolver,11,34,data/set5/graph_2025-05-29-12-12-4411_22.csv
21,17407500,GoemansWilliamsonMaxCutSolver,11,34,data/set5/graph_2025-05-29-12-12-4411_22.csv
22,16073300,GoemansWilliamsonMaxCutSolver,11,34,data/set5/graph_2025-05-29-12-12-4411_22.csv
22,12994700,GoemansWilliamsonMaxCutSolver,11,34,data/set5/graph_2025-05-29-12-12-4411_22.csv
20,14397200,GoemansWilliamsonMaxCutSolver,11,34,data/set5/graph_2025-05-29-12-12-4411_22.csv
21,18096600,GoemansWilliamsonMaxCutSolver,11,34,data/set5/graph_2025-05-29-12-12-4411_22.csv
22,15030700,GoemansWilliamsonMaxCutSolver,11,34,data/set5/graph_2025-05-29-12-12-4411_22.csv
21,19297800,GoemansWilliamsonMaxCutSolver,11,34,data/set5/graph_2025-05-29-12-12-4411_22.csv
21,12549400,GoemansWilliamsonMaxCutSolver,11,35,data/set5/graph_2025-05-29-12-12-4411_23.csv
23,15463500,GoemansWilliamsonMaxCutSolver,11,35,data/set5/graph_2025-05-29-12-12-4411_23.csv
23,17675700,GoemansWilliamsonMaxCutSolver,11,35,data/set5/graph_2025-05-29-12-12-4411_23.csv
23,17499200,GoemansWilliamsonMaxCutSolver,11,35,data/set5/graph_2025-05-29-12-12-4411_23.csv
22,20729300,GoemansWilliamsonMaxCutSolver,11,35,data/set5/graph_2025-05-29-12-12-4411_23.csv
22,19039400,GoemansWilliamsonMaxCutSolver,11,35,data/set5/graph_2025-05-29-12-12-4411_23.csv
22,19049500,GoemansWilliamsonMaxCutSolver,11,35,data/set5/graph_2025-05-29-12-12-4411_23.csv
23,20550400,GoemansWilliamsonMaxCutSolver,11,35,data/set5/graph_2025-05-29-12-12-4411_23.csv
22,13949000,GoemansWilliamsonMaxCutSolver,11,35,data/set5/graph_2025-05-29-12-12-4411_23.csv
23,16653900,GoemansWilliamsonMaxCutSolver,11,35,data/set5/graph_2025-05-29-12-12-4411_23.csv
24,14421900,GoemansWilliamsonMaxCutSolver,11,41,data/set5/graph_2025-05-29-12-12-4411_24.csv
23,15250200,GoemansWilliamsonMaxCutSolver,11,41,data/set5/graph_2025-05-29-12-12-4411_24.csv
24,15209400,GoemansWilliamsonMaxCutSolver,11,41,data/set5/graph_2025-05-29-12-12-4411_24.csv
24,16672300,GoemansWilliamsonMaxCutSolver,11,41,data/set5/graph_2025-05-29-12-12-4411_24.csv
25,18217000,GoemansWilliamsonMaxCutSolver,11,41,data/set5/graph_2025-05-29-12-12-4411_24.csv
24,15130200,GoemansWilliamsonMaxCutSolver,11,41,data/set5/graph_2025-05-29-12-12-4411_24.csv
25,13565500,GoemansWilliamsonMaxCutSolver,11,41,data/set5/graph_2025-05-29-12-12-4411_24.csv
25,13580400,GoemansWilliamsonMaxCutSolver,11,41,data/set5/graph_2025-05-29-12-12-4411_24.csv
25,18297700,GoemansWilliamsonMaxCutSolver,11,41,data/set5/graph_2025-05-29-12-12-4411_24.csv
25,18639800,GoemansWilliamsonMaxCutSolver,11,41,data/set5/graph_2025-05-29-12-12-4411_24.csv
22,18135100,GoemansWilliamsonMaxCutSolver,11,37,data/set5/graph_2025-05-29-12-12-4411_25.csv
21,17162900,GoemansWilliamsonMaxCutSolver,11,37,data/set5/graph_2025-05-29-12-12-4411_25.csv
22,16247800,GoemansWilliamsonMaxCutSolver,11,37,data/set5/graph_2025-05-29-12-12-4411_25.csv
22,20590700,GoemansWilliamsonMaxCutSolver,11,37,data/set5/graph_2025-05-29-12-12-4411_25.csv
22,18737900,GoemansWilliamsonMaxCutSolver,11,37,data/set5/graph_2025-05-29-12-12-4411_25.csv
22,14099800,GoemansWilliamsonMaxCutSolver,11,37,data/set5/graph_2025-05-29-12-12-4411_25.csv
22,18096900,GoemansWilliamsonMaxCutSolver,11,37,data/set5/graph_2025-05-29-12-12-4411_25.csv
22,19734100,GoemansWilliamsonMaxCutSolver,11,37,data/set5/graph_2025-05-29-12-12-4411_25.csv
21,20426700,GoemansWilliamsonMaxCutSolver,11,37,data/set5/graph_2025-05-29-12-12-4411_25.csv
23,20672600,GoemansWilliamsonMaxCutSolver,11,37,data/set5/graph_2025-05-29-12-12-4411_25.csv
27,18112700,GoemansWilliamsonMaxCutSolver,11,46,data/set5/graph_2025-05-29-12-12-4411_35.csv
25,17615100,GoemansWilliamsonMaxCutSolver,11,46,data/set5/graph_2025-05-29-12-12-4411_35.csv
25,14643100,GoemansWilliamsonMaxCutSolver,11,46,data/set5/graph_2025-05-29-12-12-4411_35.csv
26,16550900,GoemansWilliamsonMaxCutSolver,11,46,data/set5/graph_2025-05-29-12-12-4411_35.csv
27,15987500,GoemansWilliamsonMaxCutSolver,11,46,data/set5/graph_2025-05-29-12-12-4411_35.csv
26,13936700,GoemansWilliamsonMaxCutSolver,11,46,data/set5/graph_2025-05-29-12-12-4411_35.csv
27,13920500,GoemansWilliamsonMaxCutSolver,11,46,data/set5/graph_2025-05-29-12-12-4411_35.csv
25,15880200,GoemansWilliamsonMaxCutSolver,11,46,data/set5/graph_2025-05-29-12-12-4411_35.csv
26,16527700,GoemansWilliamsonMaxCutSolver,11,46,data/set5/graph_2025-05-29-12-12-4411_35.csv
26,16459500,GoemansWilliamsonMaxCutSolver,11,46,data/set5/graph_2025-05-29-12-12-4411_35.csv
21,15611100,GoemansWilliamsonMaxCutSolver,11,36,data/set5/graph_2025-05-29-12-12-4411_36.csv
23,16862000,GoemansWilliamsonMaxCutSolver,11,36,data/set5/graph_2025-05-29-12-12-4411_36.csv
23,16858500,GoemansWilliamsonMaxCutSolver,11,36,data/set5/graph_2025-05-29-12-12-4411_36.csv
21,13128900,GoemansWilliamsonMaxCutSolver,11,36,data/set5/graph_2025-05-29-12-12-4411_36.csv
22,14982800,GoemansWilliamsonMaxCutSolver,11,36,data/set5/graph_2025-05-29-12-12-4411_36.csv
21,13483300,GoemansWilliamsonMaxCutSolver,11,36,data/set5/graph_2025-05-29-12-12-4411_36.csv
23,15534300,GoemansWilliamsonMaxCutSolver,11,36,data/set5/graph_2025-05-29-12-12-4411_36.csv
20,12687400,GoemansWilliamsonMaxCutSolver,11,36,data/set5/graph_2025-05-29-12-12-4411_36.csv
23,13656300,GoemansWilliamsonMaxCutSolver,11,36,data/set5/graph_2025-05-29-12-12-4411_36.csv
22,18257400,GoemansWilliamsonMaxCutSolver,11,36,data/set5/graph_2025-05-29-12-12-4411_36.csv
29,20426600,GoemansWilliamsonMaxCutSolver,11,58,data/set5/graph_2025-05-29-12-12-4411_37.csv
30,19539800,GoemansWilliamsonMaxCutSolver,11,58,data/set5/graph_2025-05-29-12-12-4411_37.csv
30,18435200,GoemansWilliamsonMaxCutSolver,11,58,data/set5/graph_2025-05-29-12-12-4411_37.csv
30,17457000,GoemansWilliamsonMaxCutSolver,11,58,data/set5/graph_2025-05-29-12-12-4411_37.csv
29,21353300,GoemansWilliamsonMaxCutSolver,11,58,data/set5/graph_2025-05-29-12-12-4411_37.csv
30,18118100,GoemansWilliamsonMaxCutSolver,11,58,data/set5/graph_2025-05-29-12-12-4411_37.csv
30,16530500,GoemansWilliamsonMaxCutSolver,11,58,data/set5/graph_2025-05-29-12-12-4411_37.csv
29,19823200,GoemansWilliamsonMaxCutSolver,11,58,data/set5/graph_2025-05-29-12-12-4411_37.csv
29,18454800,GoemansWilliamsonMaxCutSolver,11,58,data/set5/graph_2025-05-29-12-12-4411_37.csv
30,18540700,GoemansWilliamsonMaxCutSolver,11,58,data/set5/graph_2025-05-29-12-12-4411_37.csv
