node_count,temperature,final_edge_count,runtime_in_ms,path_was_found,negative_weights_included
BFSolverTest 2, 12.04.2025 14:02:52
10,3,29.0.0607,False,True
10,3,31.0.0623,False,True
10,3,28.0.0704,False,True
10,3,29.0.0653,True,False
10,3,27.0.0616,True,False
10,3,28.0.0622,True,False
100,0.5,149.0.2419,False,True
100,0.5,149.0.2388,False,True
100,0.5,149.0.187,False,True
100,0.5,147.0.1509,True,False
100,0.5,148.0.1514,True,False
100,0.5,149.0.1837,True,False
100,1,198.0.344,False,True
100,1,197.0.3416,False,True
100,1,194.0.2902,False,True
100,1,193.0.1505,True,False
100,1,196.0.1775,True,False
100,1,195.0.1668,True,False
100,2,291.0.3224,False,True
100,2,292.0.381,False,True
100,2,293.0.3429,False,True
100,2,291.0.1754,True,False
100,2,292.0.2211,True,False
100,2,295.0.1911,True,False
100,3,388.0.3875,False,True
100,3,389.0.4151,False,True
100,3,384.0.3656,False,True
100,3,387.0.2282,True,False
100,3,389.0.2449,True,False
100,3,389.0.2304,True,False
500,0.5,749.3.6117,False,True
500,0.5,746.4.511,False,True
500,0.5,748.4.4446,False,True
500,0.5,749.1.7712,True,False
500,0.5,748.1.9728,True,False
500,0.5,749.2.1423,True,False
500,1,992.5.7943,False,True
500,1,997.7.7924,False,True
500,1,995.7.6634,False,True
500,1,993.2.7647,True,False
500,1,995.2.4342,True,False
500,1,995.2.7211,True,False
500,2,1496.7.2669,False,True
500,2,1495.8.0384,False,True
500,2,1494.7.9763,False,True
500,2,1495.3.5068,True,False
500,2,1494.3.5106,True,False
500,2,1492.6.4328,True,False
500,3,1987.9.8962,False,True
500,3,1983.10.2354,False,True
500,3,1988.10.5646,False,True
500,3,1988.5.1367,True,False
500,3,1987.4.5812,True,False
500,3,1989.4.6698,True,False
1000,0.5,1498.15.1616,False,True
1000,0.5,1498.18.205,False,True
1000,0.5,1497.20.3092,False,True
1000,0.5,1497.11.2501,True,False
1000,0.5,1498.15.4658,True,False
1000,0.5,1499.11.0245,True,False
1000,1,1997.22.4474,False,True
1000,1,1993.27.9909,False,True
1000,1,1996.26.6233,False,True
1000,1,1997.12.67,True,False
1000,1,1999.13.7201,True,False
1000,1,1994.9.0595,True,False
1000,2,2991.33.5685,False,True
1000,2,2996.32.4239,False,True
1000,2,2995.32.3725,False,True
1000,2,2992.15.248,True,False
1000,2,2997.14.3063,True,False
1000,2,2992.13.999,True,False
1000,3,3985.45.8242,False,True
1000,3,3988.41.7061,False,True
1000,3,3987.44.0721,False,True
1000,3,3991.25.4799,True,False
1000,3,3987.28.9653,True,False
1000,3,3991.37.925,True,False
10000,0.5,14999.1861.1071,False,True
10000,0.5,14999.1798.4718,False,True
10000,0.5,14999.1728.8572,False,True
10000,0.5,14998.1004.198,True,False
10000,0.5,14998.1005.1415,True,False
10000,0.5,14998.995.5502,True,False
10000,1,19995.2447.0216,False,True
10000,1,19996.2255.2315,False,True
10000,1,19998.2468.2421,False,True
10000,1,19997.1431.7798,True,False
10000,1,19995.1423.9744,True,False
10000,1,19997.1431.4708,True,False
10000,2,29995.3884.7277,False,True
10000,2,29992.3824.2202,False,True
10000,2,29994.3846.9903,False,True
10000,2,29994.2161.0895,True,False
10000,2,29992.2244.277,True,False
10000,2,29995.2143.6059,True,False
10000,3,39990.5195.3236,False,True
10000,3,39992.5168.5842,False,True
10000,3,39992.5188.4706,False,True
10000,3,39990.2921.3864,True,False
10000,3,39989.2814.4783,True,False
10000,3,39993.2936.7896,True,False
50000,0.5,74997.49046.4952,False,True
50000,0.5,74997.48884.7023,True,True
50000,0.5,74999.41823.0423,True,True
50000,0.5,74999.29659.2876,True,False
50000,0.5,74998.29571.4334,True,False
50000,0.5,74999.29480.6464,True,False
50000,1,99997.79181.2876,False,True
50000,1,99995.78089.2305,True,True
50000,1,99994.62797.3137,True,True
50000,1,99999.47412.062,True,False
50000,1,99997.46120.7099,True,False
50000,1,99997.47922.4455,True,False
50000,2,149994.114231.9103,True,True
50000,2,149993.122905.5152,True,True
50000,2,149993.83131.6355,True,True
50000,2,149993.85122.5367,True,False
50000,2,149991.66804.6902,True,False
50000,2,149994.77978.0193,True,False
50000,3,199988.256058.6131,True,True
